token,token_id,cluster
устойчивых,90747,233
опираться,55593,233
пребывают,75475,233
устойчивым,91533,233
выдерж,94986,233
пребывали,81077,233
выдержат,35803,233
твердо,10047,233
упорный,119795,233
сдержать,27571,233
усердно,36797,233
выноси,76495,233
одержать,39380,233
трезв,94291,233
пребывать,71040,233
строгий,38337,233
выдержку,85089,233
прожить,30834,233
добрыми,58141,234
Добрый,23400,234
Гой,64074,234
добры,48311,234
Привет,10939,234
хла,110929,234
Прощайте,70638,234
поздравить,38140,234
добрым,30421,234
годи,51883,234
добрые,22175,234
простила,83870,234
прости,7983,234
прощальный,83910,234
недрах,51195,234
милостыню,83921,234
здравом,67294,234
дове,10131,234
дружно,25742,234
прощание,32547,234
прощает,88545,234
Амин,105074,234
прощай,68468,234
любезно,37680,234
Хай,10861,234
Бай,7957,234
Чао,104494,234
Аминь,67536,234
прошу,10858,234
поздравлять,116613,234
прощается,98235,234
хай,38042,234
Госте,84123,234
ласки,55005,234
Прости,9863,234
прощения,17858,234
дало,22274,234
любезны,65882,234
добрый,18388,234
прощания,52621,234
Проща,25884,234
помилуй,84904,234
Прощай,44306,234
навстречу,10617,234
Эй,5756,234
сей,7294,234
Всей,112977,234
любезный,65959,234
прощаю,99727,234
поздравления,43105,234
похвал,92043,234
привет,6571,234
Гей,12479,234
похвалу,94552,234
всею,102756,234
дос,22797,234
свиданья,96172,234
поздравил,29387,234
прию,22720,234
Прощание,76221,234
здраво,35989,234
пока,1281,234
ы,120,234
моля,58723,234
прощу,44986,234
Мерси,101613,234
дням,44995,234
увидеться,58905,234
добрую,50414,234
гов,66837,234
прощанье,76903,234
здра,6756,234
прощать,69200,234
простил,58843,234
дя,6693,234
ало,90425,234
добрых,29547,234
заветной,96052,234
довез,110211,234
алые,90994,234
Ей,8059,234
алый,100623,234
пардон,86695,234
Драги,85300,234
милостью,94315,234
Спасибо,5467,234
добрая,33920,234
Ало,71505,234
проща,12664,234
поздравляю,50829,234
заветную,119078,234
всея,33317,234
прощаться,72132,234
Изви,11336,234
поздрави,15977,234
прощаясь,81788,234
зовет,40776,234
Пока,3892,234
утешал,116171,234
быстренько,42023,235
быстрому,54029,235
спешить,35499,235
темпов,39628,235
быстро,2547,235
темп,30117,235
быстрая,29157,235
быстр,36852,235
спешка,110950,235
спеша,26475,235
спешат,46994,235
темпа,88798,235
спеши,58916,235
спешила,71401,235
быстрое,39690,235
спешит,41750,235
ускорить,31175,235
ускори,47519,235
быстрой,35910,235
темпы,26038,235
скорей,18554,235
спешил,33196,235
быструю,67505,235
ускорения,43898,235
спешу,80432,235
ускорил,91004,235
ускоря,50817,235
спешки,94428,235
спешно,34987,235
Быстро,21215,235
быстрей,52895,235
быстром,81979,235
ускоряет,100338,235
трёх,6991,236
Тройка,90803,236
тря,8041,236
Одна,5886,236
одна,2395,236
едином,26645,236
левой,12488,236
единый,20080,236
левая,37465,236
Единая,12802,236
Одной,20237,236
Трижды,78011,236
Троице,65522,236
Едино,40949,236
Единой,11190,236
левым,42581,236
левша,38164,236
Триста,99124,236
единой,14556,236
Единый,48047,236
тройке,62782,236
налево,21073,236
трое,7501,236
одина,56045,236
единую,27186,236
Левая,73991,236
Один,4224,236
Един,7833,236
одну,3641,236
трой,10658,236
Троица,99858,236
Одному,57900,236
слева,13474,236
Одним,12144,236
тремя,12153,236
Лево,41046,236
три,1463,236
трио,50404,236
троица,74815,236
левыми,89794,236
левый,20057,236
Одно,8998,236
Трио,116818,236
левому,29326,236
Трёх,62260,236
одним,3155,236
тро,2322,236
лево,37309,236
тройка,48889,236
Трех,31564,236
трём,67391,236
Три,5227,236
Левый,61737,236
трои,38807,236
сингл,23204,236
Слева,40673,236
один,1354,236
Единую,42083,236
Трое,22352,236
Треть,16694,236
трех,3144,236
трем,23458,236
Третью,88234,236
Одну,37301,236
Третья,17391,236
един,2837,236
левую,22703,236
трижды,16543,236
троим,80888,236
единому,49274,236
Левой,97176,236
единая,36524,236
левых,29402,236
Третий,17059,236
Третьим,62098,236
троих,16495,236
втроем,40816,236
тройку,25342,236
лепту,82513,237
Липецка,92665,237
Луж,44361,237
Лазу,48950,237
ЛА,61203,237
Ло,2249,237
Ливерпуль,32341,237
Ларисы,78433,237
Линча,119652,237
Ля,11608,237
ло,1364,237
Лан,9541,237
Лам,22756,237
лит,54230,237
Лим,62760,237
Леший,85368,237
Лома,55598,237
Мариуполем,81584,237
либера,7814,237
ЛГУ,105499,237
ЛДПР,12581,237
Лекс,79292,237
Длин,27445,237
Луизы,71494,237
Лир,101567,237
лу,1315,237
Лен,7531,237
ла,1324,237
латышей,119961,237
лазу,54437,237
Людмилы,63919,237
Луга,84760,237
Лион,41764,237
Лива,62675,237
Липец,34027,237
Лаврентия,100375,237
лари,119092,237
Лера,58986,237
Липецк,99311,237
Лью,19698,237
Люка,54584,237
лютеран,45523,237
Лиона,64727,237
Л,174,237
Ларин,79120,237
Луис,20282,237
Лихора,113829,237
лы,9479,237
Леха,48030,237
Марсель,38716,237
Луи,8864,237
Лень,110993,237
Либ,79742,237
Шанель,112482,237
лир,114507,237
литов,14459,237
лезу,99151,237
Ласло,103602,237
лем,118765,237
Ли,1430,237
лан,29208,237
Лив,58865,237
Лука,8166,237
Леру,93377,237
Лос,12177,237
Люда,93758,237
Лех,65240,237
Лез,57713,237
Лионе,36403,237
Лаврентий,84528,237
лим,35254,237
Лей,8544,237
Ломи,109790,237
Лань,84315,237
Ланг,80528,237
Лионель,65041,237
Лом,30512,237
лю,916,237
Лем,31198,237
лиз,69667,237
Луки,34973,237
ль,3884,237
Ленка,63782,237
Лени,3657,237
Лаво,86470,237
лам,9293,237
Лье,82208,237
лье,109100,237
Лира,115041,237
лен,6681,237
Лавры,118258,237
Лоб,22912,237
Ле,1755,237
Ла,1644,237
Лену,74753,237
Любит,73017,237
Леон,17018,237
Ль,7219,237
Льюиса,61622,237
лиг,67444,237
лино,74967,237
налетом,110195,238
полетами,80287,238
полетах,99695,238
воздушный,33814,238
Крылья,28905,238
летчицы,71309,238
полёте,75064,238
пилота,17592,238
взлет,19418,238
небом,27906,238
посадку,19401,238
воздушная,61598,238
крыле,47456,238
беспилотный,94723,238
рейсами,99140,238
крыло,23036,238
взлёт,80211,238
муха,47476,238
лети,9108,238
воздушным,45156,238
посадки,20666,238
взлета,26243,238
Лети,63724,238
воздух,6588,238
лётчиков,59654,238
налет,34773,238
летчиков,36743,238
планер,91991,238
самолёты,33491,238
пилоту,84709,238
воздушные,27180,238
летающих,68962,238
летящих,112255,238
полетам,116229,238
прилета,44794,238
Воздушный,112436,238
Крыла,84272,238
взлёта,109127,238
Воздушные,109030,238
Полёт,112264,238
Самолет,20449,238
летающий,106216,238
крылом,44614,238
Полеты,110286,238
крыльях,53958,238
летучих,70885,238
навылет,95627,238
взлетно,46545,238
лёт,19027,238
полёты,66863,238
слета,46554,238
Самолеты,59925,238
Воздух,37725,238
крыла,13221,238
Крыльями,107544,238
Летчик,101786,238
крылатой,101635,238
взлетной,90146,238
лётчика,92256,238
Полет,58691,238
взлётно,94848,238
Небо,25138,238
полёт,34825,238
вылет,25043,238
лету,19139,238
летчикам,118839,238
полет,11919,238
крыльца,42597,238
рейсы,22917,238
крыль,22199,238
пилот,15645,238
пилотный,100790,238
крыльце,46243,238
самолёт,19944,238
летя,31775,238
ехавший,118497,238
самолет,6799,238
вылетом,81102,238
самолеты,12620,238
Лету,51875,238
пилоты,34121,238
полеты,22205,238
беспилотных,60385,238
Пилот,42161,238
Пилоты,85562,238
крыльями,29429,238
крылья,14552,238
воздуха,7768,238
высадку,78568,238
самолету,63210,238
Самолёт,65564,238
лайнеров,86646,238
летчиком,98536,238
воздушными,72040,238
воздухе,8209,238
воздушных,15894,238
улета,47137,238
рейсом,42560,238
полёта,30192,238
рейсах,89080,238
полету,86423,238
летчик,38296,238
эскадрилья,75658,238
летчика,44866,238
летящий,107066,238
самолёте,60902,238
летим,80625,238
крыльцу,101478,238
лётчик,57333,238
летчица,101056,238
пилотам,91061,238
Лет,15288,238
лётчиком,113915,238
Васильеву,80459,239
Смоленская,73668,239
Петрова,31602,239
Петровна,32709,239
Смоленска,57101,239
Могилевская,116540,239
Ольга,8739,239
Овечкина,68366,239
Матвиенко,21280,239
Николаевны,100344,239
Олега,13364,239
